1; 2015-07-28 15:18:23.732900; 11151; 
2; 2015-07-28 15:18:25.320600; 11150; 
3; 2015-07-28 15:18:26.903400; 11150; 
4; 2015-07-28 15:18:28.663300; 11149; 
1; 2015-07-28 15:18:55.779600; 11149; 
2; 2015-07-28 15:18:57.442900; 11149; 
3; 2015-07-28 15:18:59.230300; 11149; 
1; 2015-07-28 15:19:02.714200; 11148; 
2; 2015-07-28 15:19:04.394000; 11149; 
3; 2015-07-28 15:19:05.873900; 11149; 
4; 2015-07-28 15:19:09.350000; 11150; 
